ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink,geometry,popup_text,Period_large,Num_Inscriptions
CY28,VVS 87,Mari Mesovouni,settlement,E_Rom_II,4,50,250,200,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979,POINT (33.31022311 34.73319626),ID: CY28<br>Toponym: Mari Mesovouni<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY28,VVS 87,Mari Mesovouni,settlement,L_Rom,4,250,400,150,528400.0,3843500.0,33.31022311,34.73319626, ,A,"Todd 2004, pp. 119",La 17; Stanley Price 1979,POINT (33.31022311 34.73319626),ID: CY28<br>Toponym: Mari Mesovouni<br>Type: settlement<br>Period: L_Rom,Roman,0
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,LC_IIA,1,-1550,-1450,100,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: LC_IIA,LC,65
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,LC_IIB,1,-1450,-1300,150,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: LC_IIB,LC,65
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,LC_IIC,1,-1300,-1200,100,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: LC_IIC,LC,65
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,LC_IIIA,1,-1200,-1100,100,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,LC_IIIB,1,-1100,-1050,50,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,CG_III,2,-900,-750,150,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: CG_III,Geometric,0
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,CA_I,2,-750,-600,150,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: CA_I,Archaic,0
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,CA_II,2,-600,-475,125,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: CA_II,Archaic,0
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,E_Rom_I,3,-58,50,108,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: E_Rom_I,Roman,6
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,E_Rom_II,3,50,250,200,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: E_Rom_II,Roman,6
CY29,VVS 88,Mari Moutsounin - Mandra Tou Rirou,settlement,L_Rom,3,250,400,150,527400.0,3845000.0,33.29934868,34.74675014, ,A,"Todd 2004, pp. 121",La 18; Stanley Price 1979,POINT (33.29934868 34.74675014),ID: CY29<br>Toponym: Mari Moutsounin - Mandra Tou Rirou<br>Type: settlement<br>Period: L_Rom,Roman,6
CY30,VVS 89,Mari Paliambela,settlement,LC_IIA,1,-1550,-1450,100,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: LC_IIA,LC,0
CY30,VVS 89,Mari Paliambela,settlement,LC_IIB,1,-1450,-1300,150,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: LC_IIB,LC,0
CY30,VVS 89,Mari Paliambela,settlement,LC_IIC,1,-1300,-1200,100,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: LC_IIC,LC,0
CY30,VVS 89,Mari Paliambela,settlement,LC_IIIA,1,-1200,-1100,100,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY30,VVS 89,Mari Paliambela,settlement,LC_IIIB,1,-1100,-1050,50,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY30,VVS 89,Mari Paliambela,settlement,CA_I,2,-750,-600,150,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: CA_I,Archaic,0
CY30,VVS 89,Mari Paliambela,settlement,CA_II,2,-600,-475,125,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: CA_II,Archaic,0
CY30,VVS 89,Mari Paliambela,settlement,Hel_I,3,-312,-200,112,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: Hel_I,Hellenistic,0
CY30,VVS 89,Mari Paliambela,settlement,Hel_II,3,-200,-58,142,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: Hel_II,Hellenistic,0
CY30,VVS 89,Mari Paliambela,settlement,E_Rom_I,3,-58,50,108,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY30,VVS 89,Mari Paliambela,settlement,E_Rom_II,3,50,250,200,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY30,VVS 89,Mari Paliambela,settlement,L_Rom,3,250,400,150,527975.3647,3844180.334,33.30560732,34.73934303, ,A,"Todd 2004, pp. 122",La 19; Stanley Price 1979,POINT (33.30560732 34.73934303),ID: CY30<br>Toponym: Mari Paliambela<br>Type: settlement<br>Period: L_Rom,Roman,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,LC_IIA,1,-1550,-1450,100,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: LC_IIA,LC,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,LC_IIB,1,-1450,-1300,150,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: LC_IIB,LC,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,LC_IIC,1,-1300,-1200,100,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: LC_IIC,LC,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,LC_IIIA,1,-1200,-1100,100,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,LC_IIIB,1,-1100,-1050,50,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,CA_I,2,-750,-600,150,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: CA_I,Archaic,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,CA_II,2,-600,-475,125,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: CA_II,Archaic,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,E_Rom_I,3,-58,50,108,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,E_Rom_II,3,50,250,200,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY31,VVS 8,Kalavasos Arkhangelos,settlement,L_Rom,3,250,400,150,526500.0,3849000.0,33.28964214,34.78284461, ,A,"Todd 2004, pp. 38",La 3; Stanley Price 1979,POINT (33.28964214 34.78284461),ID: CY31<br>Toponym: Kalavasos Arkhangelos<br>Type: settlement<br>Period: L_Rom,Roman,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,LC_IIA,1,-1550,-1450,100,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: LC_IIA,LC,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,LC_IIB,1,-1450,-1300,150,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: LC_IIB,LC,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,LC_IIC,1,-1300,-1200,100,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: LC_IIC,LC,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,LC_IIIA,1,-1200,-1100,100,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,LC_IIIB,1,-1100,-1050,50,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,CA_I,2,-750,-600,150,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: CA_I,Archaic,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,CA_II,2,-600,-475,125,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: CA_II,Archaic,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,E_Rom_I,3,-58,50,108,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,E_Rom_II,3,50,250,200,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY32,VVS 39,Kalavasos Kokkinoyia,settlement,L_Rom,3,250,400,150,527465.1587,3843142.722,33.3,34.73, ,A,"Todd 2004, pp. 62; Stanley Price 1979; NERD 10315",La 5; Stanley Price 1979,POINT (33.3 34.73),ID: CY32<br>Toponym: Kalavasos Kokkinoyia<br>Type: settlement<br>Period: L_Rom,Roman,0
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,LC_IIA,1,-1550,-1450,100,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: LC_IIA,LC,65
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,LC_IIB,1,-1450,-1300,150,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: LC_IIB,LC,65
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,LC_IIC,1,-1300,-1200,100,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: LC_IIC,LC,65
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,LC_IIIA,1,-1200,-1100,100,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: LC_IIIA,LC,65
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,LC_IIIB,1,-1100,-1050,50,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: LC_IIIB,LC,65
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,CA_I,2,-750,-600,150,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: CA_I,Archaic,0
CY33,VVS 50,Kalavasos Mandres Tou Sani,settlement,CA_II,2,-600,-475,125,527900.0,3847900.0,33.30490731,34.77288784, ,A,"Todd 2004, pp. 77",La 6; Stanley Price 1979,POINT (33.30490731 34.77288784),ID: CY33<br>Toponym: Kalavasos Mandres Tou Sani<br>Type: settlement<br>Period: CA_II,Archaic,0
CY34,VVS 56,Kalavasos Markotis,settlement,LC_IIA,1,-1550,-1450,100,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: LC_IIA,LC,0
CY34,VVS 56,Kalavasos Markotis,settlement,LC_IIB,1,-1450,-1300,150,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: LC_IIB,LC,0
CY34,VVS 56,Kalavasos Markotis,settlement,LC_IIC,1,-1300,-1200,100,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: LC_IIC,LC,0
CY34,VVS 56,Kalavasos Markotis,settlement,LC_IIIA,1,-1200,-1100,100,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY34,VVS 56,Kalavasos Markotis,settlement,LC_IIIB,1,-1100,-1050,50,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY34,VVS 56,Kalavasos Markotis,settlement,CA_I,2,-750,-600,150,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: CA_I,Archaic,0
CY34,VVS 56,Kalavasos Markotis,settlement,CA_II,2,-600,-475,125,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: CA_II,Archaic,0
CY34,VVS 56,Kalavasos Markotis,settlement,E_Rom_I,3,-58,50,108,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY34,VVS 56,Kalavasos Markotis,settlement,E_Rom_II,3,50,250,200,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY34,VVS 56,Kalavasos Markotis,settlement,L_Rom,3,250,400,150,525900.0,3851000.0,33.28314592,34.80089532, ,A,"Todd 2004, pp. 82",La 7; Stanley Price 1979,POINT (33.28314592 34.80089532),ID: CY34<br>Toponym: Kalavasos Markotis<br>Type: settlement<br>Period: L_Rom,Roman,0
CY35,VVS 60,Kalavasos Pamboules,settlement,LC_IIA,1,-1550,-1450,100,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: LC_IIA,LC,0
CY35,VVS 60,Kalavasos Pamboules,settlement,LC_IIB,1,-1450,-1300,150,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: LC_IIB,LC,0
CY35,VVS 60,Kalavasos Pamboules,settlement,LC_IIC,1,-1300,-1200,100,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: LC_IIC,LC,0
CY35,VVS 60,Kalavasos Pamboules,settlement,LC_IIIA,1,-1200,-1100,100,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: LC_IIIA,LC,0
CY35,VVS 60,Kalavasos Pamboules,settlement,LC_IIIB,1,-1100,-1050,50,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: LC_IIIB,LC,0
CY35,VVS 60,Kalavasos Pamboules,settlement,CA_I,2,-750,-600,150,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: CA_I,Archaic,0
CY35,VVS 60,Kalavasos Pamboules,settlement,CA_II,2,-600,-475,125,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: CA_II,Archaic,0
CY35,VVS 60,Kalavasos Pamboules,settlement,E_Rom_I,3,-58,50,108,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: E_Rom_I,Roman,0
CY35,VVS 60,Kalavasos Pamboules,settlement,E_Rom_II,3,50,250,200,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: E_Rom_II,Roman,0
CY35,VVS 60,Kalavasos Pamboules,settlement,L_Rom,3,250,400,150,526454.9128,3844248.691,33.289,34.74, ,A,"Todd 2004, pp. 87; Stanley Price 1979;  NERD 9472",La 8; Stanley Price 1979,POINT (33.289 34.74),ID: CY35<br>Toponym: Kalavasos Pamboules<br>Type: settlement<br>Period: L_Rom,Roman,0
CY36,EC 86,Kythrea Ayios Demetrianos,settlement,LC_IIA,2,-1550,-1450,100,545405.3377,3900944.089,33.49910781,35.2505614,central location taken between 2 survey link points,B,Catling 1962,LC 148; N 27; N 28; Stanley Price 1979,POINT (33.49910781 35.2505614),ID: CY36<br>Toponym: Kythrea Ayios Demetrianos<br>Type: settlement<br>Period: LC_IIA,LC,0
CY36,EC 86,Kythrea Ayios Demetrianos,settlement,LC_IIB,2,-1450,-1300,150,545405.3377,3900944.089,33.49910781,35.2505614,central location taken between 2 survey link points,B,Catling 1962,LC 148; N 27; N 28; Stanley Price 1979,POINT (33.49910781 35.2505614),ID: CY36<br>Toponym: Kythrea Ayios Demetrianos<br>Type: settlement<br>Period: LC_IIB,LC,0
CY36,EC 86,Kythrea Ayios Demetrianos,settlement,LC_IIC,2,-1300,-1200,100,545405.3377,3900944.089,33.49910781,35.2505614,central location taken between 2 survey link points,B,Catling 1962,LC 148; N 27; N 28; Stanley Price 1979,POINT (33.49910781 35.2505614),ID: CY36<br>Toponym: Kythrea Ayios Demetrianos<br>Type: settlement<br>Period: LC_IIC,LC,0
CY36,EC 86,Kythrea Ayios Demetrianos,settlement,LC_IIIA,2,-1200,-1100,100,545405.3377,3900944.089,33.49910781,35.2505614,central location taken between 2 survey link points,B,Catling 1962,LC 148; N 27; N 28; Stanley Price 1979,POINT (33.49910781 35.2505614),ID: CY36<br>Toponym: Kythrea Ayios Demetrianos<br>Type: settlement<br>Period: LC_IIIA,LC,0
